episode,method,step,score,edges,rank,rank_K,is_IBR,is_MBR,min_eig
0,learned,134,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,135,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,136,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,137,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,138,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,139,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,140,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,141,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,142,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,143,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,144,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,145,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,146,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,147,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,148,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,149,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,150,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,151,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,152,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,153,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,154,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,155,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,156,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,157,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,158,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,159,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,160,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,161,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,162,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,163,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,164,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,165,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,166,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,167,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,168,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,169,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,170,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,171,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,172,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,173,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,174,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,175,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,176,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,177,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,178,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,179,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,180,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,181,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,182,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,183,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,184,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,185,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,186,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,187,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,188,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,189,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,190,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,191,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,192,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,193,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,194,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,195,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,196,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,197,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,198,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,199,40.0,6,5,5,True,False,1.9776532777577733e-05
0,learned,200,40.0,6,5,5,True,False,1.9776532777577733e-05
1,initial,0,40.0,6,5,5,True,False,1.1863594427106538e-05
1,greedy,0,40.0,6,5,5,True,False,1.1863594427106538e-05
1,greedy,1,50.0,5,5,5,True,True,9.016019058337507e-06
1,random,0,40.0,6,5,5,True,False,1.1863594427106538e-05
1,random,1,40.0,6,5,5,True,False,1.1863594427106538e-05
1,random,2,30.0,7,5,5,True,False,1.2899262060953028e-05
1,random,3,30.0,7,5,5,True,False,1.2899262060953028e-05
1,random,4,30.0,7,5,5,True,False,1.2899262060953028e-05
1,random,5,30.0,7,5,5,True,False,1.2899262060953028e-05
1,random,6,40.0,6,5,5,True,False,1.1863594427106506e-05
1,random,7,40.0,6,5,5,True,False,1.1863594427106506e-05
1,random,8,30.0,5,4,5,False,False,0.0
1,random,9,30.0,5,4,5,False,False,0.0
1,random,10,20.0,6,4,5,False,False,0.0
1,random,11,10.0,7,4,5,False,False,0.0
1,random,12,20.0,6,4,5,False,False,0.0
1,random,13,20.0,6,4,5,False,False,0.0
1,random,14,30.0,7,5,5,True,False,1.4279533535971632e-05
1,random,15,30.0,7,5,5,True,False,1.4279533535971632e-05
1,random,16,20.0,6,4,5,False,False,0.0
1,random,17,30.0,5,4,5,False,False,0.0
1,random,18,20.0,6,4,5,False,False,0.0
1,random,19,20.0,6,4,5,False,False,0.0
1,random,20,30.0,5,4,5,False,False,0.0
1,random,21,40.0,6,5,5,True,False,3.6385049318096595e-05
1,random,22,50.0,5,5,5,True,True,2.744244769532491e-05
1,random,23,40.0,4,4,5,False,False,0.0
